variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,1,12,0.062,0.062,0.0,0.011891372576408744
ekf_random,1,13,0.086,0.086,0.0,0.014780956674670309
ekf_random,1,14,0.085,0.085,0.0,0.01536143505317275
ekf_random,1,15,0.064,0.064,0.0,0.010681266941179494
ekf_random,1,16,0.09,0.09,0.0,0.017089992711105666
ekf_random,1,17,0.056,0.056,0.0,0.010451469310178253
ekf_random,1,18,0.082,0.082,0.0,0.015154413817366678
ekf_random,1,19,1.0,1.0,0.0,0.299996151732851
ekf_random,1,20,0.061,0.061,0.0,0.011759655203507647
ekf_random,1,21,0.09,0.09,0.0,0.017838591774951583
ekf_random,1,22,0.063,0.063,0.0,0.011004579031725066
ekf_random,1,23,0.08,0.08,0.0,0.0148819938674427
ekf_random,1,24,0.075,0.075,0.0,0.013289669344533583
ekf_random,1,25,0.063,0.063,0.0,0.010977520206301477
ekf_random,1,26,0.081,0.081,0.0,0.014219167383484343
ekf_random,1,27,0.057,0.057,0.0,0.010764769921585288
ekf_random,1,28,0.065,0.065,0.0,0.012978023238096114
ekf_random,1,29,0.077,0.077,0.0,0.01457658709645827
ekf_random,1,30,0.071,0.071,0.0,0.012351376295327413
ekf_random,1,31,0.061,0.061,0.0,0.011765689894056314
ekf_random,1,32,0.07,0.07,0.0,0.012452694506048566
ekf_random,1,33,0.076,0.076,0.0,0.01294527913573806
ekf_random,1,34,0.084,0.084,0.0,0.014462860280828159
ekf_random,1,35,0.062,0.062,0.0,0.010606949321341272
ekf_random,1,36,0.062,0.062,0.0,0.010756160057298396
ekf_random,1,37,0.063,0.063,0.0,0.011864922982199133
ekf_random,1,38,0.06,0.06,0.0,0.010781479168298963
ekf_random,1,39,0.056,0.056,0.0,0.010405454433548709
ekf_random,1,40,0.067,0.067,0.0,0.010961717101509944
ekf_random,1,41,0.082,0.082,0.0,0.01394574667885375
ekf_random,1,42,0.065,0.065,0.0,0.011097337107588688
ekf_random,1,43,1.0,1.0,0.0,0.29999982501152506
ekf_random,1,44,0.079,0.079,0.0,0.013126474529384584
ekf_random,1,45,0.071,0.071,0.0,0.012141041756255393
